-2.513274122871834493e+00,0.000000000000000000e+00,-1.405449345027012686e+00
-2.513274122871834493e+00,0.000000000000000000e+00,-1.093127268354343151e+00
-2.513274122871834493e+00,0.000000000000000000e+00,-7.808051916816736160e-01
-2.513274122871834493e+00,0.000000000000000000e+00,-4.684831150090040808e-01
-2.513274122871834493e+00,0.000000000000000000e+00,-1.561610383363347676e-01
-2.513274122871834493e+00,0.000000000000000000e+00,1.561610383363347676e-01
-2.513274122871834493e+00,0.000000000000000000e+00,4.684831150090043028e-01
-2.513274122871834493e+00,0.000000000000000000e+00,7.808051916816737270e-01
-2.513274122871834493e+00,0.000000000000000000e+00,1.093127268354343151e+00
-2.513274122871834493e+00,0.000000000000000000e+00,1.405449345027012686e+00
-2.333754542666703458e+00,0.000000000000000000e+00,1.405449345027012686e+00
-2.333754542666703458e+00,0.000000000000000000e+00,1.093127268354343151e+00
-2.333754542666703458e+00,0.000000000000000000e+00,7.808051916816737270e-01
-2.333754542666703458e+00,0.000000000000000000e+00,4.684831150090043028e-01
-2.333754542666703458e+00,0.000000000000000000e+00,1.561610383363347676e-01
-2.333754542666703458e+00,0.000000000000000000e+00,-1.561610383363347676e-01
-2.333754542666703458e+00,0.000000000000000000e+00,-4.684831150090040808e-01
-2.333754542666703458e+00,0.000000000000000000e+00,-7.808051916816736160e-01
-2.333754542666703458e+00,0.000000000000000000e+00,-1.093127268354343151e+00
-2.333754542666703458e+00,0.000000000000000000e+00,-1.405449345027012686e+00
-2.154234962461572422e+00,0.000000000000000000e+00,-1.405449345027012686e+00
-2.154234962461572422e+00,0.000000000000000000e+00,-1.093127268354343151e+00
-2.154234962461572422e+00,0.000000000000000000e+00,-7.808051916816736160e-01
-2.154234962461572422e+00,0.000000000000000000e+00,-4.684831150090040808e-01
-2.154234962461572422e+00,0.000000000000000000e+00,-1.561610383363347676e-01
-2.154234962461572422e+00,0.000000000000000000e+00,1.561610383363347676e-01
-2.154234962461572422e+00,0.000000000000000000e+00,4.684831150090043028e-01
-2.154234962461572422e+00,0.000000000000000000e+00,7.808051916816737270e-01
-2.154234962461572422e+00,0.000000000000000000e+00,1.093127268354343151e+00
-2.154234962461572422e+00,0.000000000000000000e+00,1.405449345027012686e+00
-1.974715382256441387e+00,0.000000000000000000e+00,1.405449345027012686e+00
-1.974715382256441387e+00,0.000000000000000000e+00,1.093127268354343151e+00
-1.974715382256441387e+00,0.000000000000000000e+00,7.808051916816737270e-01
-1.974715382256441387e+00,0.000000000000000000e+00,4.684831150090043028e-01
-1.974715382256441387e+00,0.000000000000000000e+00,1.561610383363347676e-01
-1.974715382256441387e+00,0.000000000000000000e+00,-1.561610383363347676e-01
-1.974715382256441387e+00,0.000000000000000000e+00,-4.684831150090040808e-01
-1.974715382256441387e+00,0.000000000000000000e+00,-7.808051916816736160e-01
-1.974715382256441387e+00,0.000000000000000000e+00,-1.093127268354343151e+00
-1.974715382256441387e+00,0.000000000000000000e+00,-1.405449345027012686e+00
-1.795195802051310352e+00,0.000000000000000000e+00,-1.405449345027012686e+00
-1.795195802051310352e+00,0.000000000000000000e+00,-1.093127268354343151e+00
-1.795195802051310352e+00,0.000000000000000000e+00,-7.808051916816736160e-01
-1.795195802051310352e+00,0.000000000000000000e+00,-4.684831150090040808e-01
-1.795195802051310352e+00,0.000000000000000000e+00,-1.561610383363347676e-01
-1.795195802051310352e+00,0.000000000000000000e+00,1.561610383363347676e-01
-1.795195802051310352e+00,0.000000000000000000e+00,4.684831150090043028e-01
-1.795195802051310352e+00,0.000000000000000000e+00,7.808051916816737270e-01
-1.795195802051310352e+00,0.000000000000000000e+00,1.093127268354343151e+00
-1.795195802051310352e+00,0.000000000000000000e+00,1.405449345027012686e+00
